compound	type	feature	score
DASATINIB	measurement	NR5A2	-1.7838174342524815
DASATINIB	measurement	NCOA1	1.7651566298504187
DASATINIB	measurement	EGR1	-1.7068417538639464
DASATINIB	measurement	RELB	-1.6797092084711343
DASATINIB	measurement	NFE2L2	1.6641364623967072
DASATINIB	measurement	GFI1B	-1.663800208745461
DASATINIB	measurement	NFYB	-1.6618959212492816
DASATINIB	measurement	CLOCK	-1.6319572336565615
DASATINIB	measurement	KLF6	1.6221869218694471
DASATINIB	measurement	NFYA	-1.5472787239464183
DASATINIB	measurement	REL	-1.5444583908031901
DASATINIB	measurement	SMAD5	1.528792651470072
DASATINIB	measurement	MAZ	-1.5056720470366047
DASATINIB	measurement	MXI1	-1.486911089616386
DASATINIB	measurement	TEAD2	1.4738285116283587
DASATINIB	measurement	RFX1	-1.4719857416830617
DASATINIB	measurement	MAF	1.4454862558704604
DASATINIB	measurement	FOXM1	1.4393847270508886
DASATINIB	measurement	KLF1	-1.4285438141921274
DASATINIB	measurement	SPI1	1.4129656135276745
DASATINIB	measurement	JUNB	1.377574283921749
DASATINIB	measurement	PROX1	1.3564782729475793
DASATINIB	measurement	GABPA	-1.3402142991060286
DASATINIB	measurement	CDX2	1.3375205225036222
DASATINIB	measurement	ATF3	-1.336194873650678
DASATINIB	measurement	HNF4A	-1.3190401810093522
DOVITINIB	measurement	ATF4	10.048374078216995
DOVITINIB	measurement	TFDP1	-4.434222290554196
DOVITINIB	measurement	STAT2	3.3824451247828544
DOVITINIB	measurement	IRF9	3.3796663337256128
DOVITINIB	measurement	FOXA1	-3.1350632394144657
DOVITINIB	measurement	MNT	2.8582118581814533
DOVITINIB	measurement	TAL1	-2.8273137579175978
DOVITINIB	measurement	E2F1	-2.793873347408739
DOVITINIB	measurement	E2F4	-2.747371304378228
DOVITINIB	measurement	HOXA9	-2.439277582479808
DOVITINIB	measurement	HIF1A	-2.431454591461405
DOVITINIB	measurement	ELK1	2.3773084369196464
DOVITINIB	measurement	ATF3	2.2514150702964986
DOVITINIB	measurement	ONECUT1	-2.2504782241146026
DOVITINIB	measurement	GATA2	-2.1882150129994726
DOVITINIB	measurement	CEBPA	-2.120051095787434
DOVITINIB	measurement	SOX2	-2.075071407087529
DOVITINIB	measurement	MXI1	-2.0536093511265796
DOVITINIB	measurement	IRF3	2.033568835691634
DOVITINIB	measurement	NCOA1	-2.017568744425951
DOVITINIB	measurement	SPI1	-2.0087651457145577
DOVITINIB	measurement	SRF	1.9851932533946255
DOVITINIB	measurement	SP1	-1.9790438624476216
DOVITINIB	measurement	KLF13	1.945247856811097
DOVITINIB	measurement	SP3	-1.9445159450505107
DOVITINIB	measurement	NCOA2	-1.924254204720495
DOVITINIB	measurement	MEIS2	-1.918320288690759
DOVITINIB	measurement	GATA3	-1.9023180749121675
DOVITINIB	measurement	PRDM1	-1.8708428476647958
DOVITINIB	measurement	E2F2	-1.847969734455322
DOVITINIB	measurement	RELA	-1.8307356024224866
DOVITINIB	measurement	RBPJ	1.7906778778672476
DOVITINIB	measurement	BACH1	1.7877228853718523
DOVITINIB	measurement	TCF4	-1.7357288142316034
DOVITINIB	measurement	NFE2L2	1.734360441071561
DOVITINIB	measurement	POU2F2	-1.6858689042549526
DOVITINIB	measurement	ZEB2	-1.6788005653083942
DOVITINIB	measurement	POU2F1	-1.668560032519462
DOVITINIB	measurement	SREBF2	1.6669038510593077
DOVITINIB	measurement	IRF1	1.6392566436861695
DOVITINIB	measurement	GATA1	-1.6180983062935492
DOVITINIB	measurement	NR2C2	1.5963856289374663
DOVITINIB	measurement	PPARA	-1.5490496673563914
DOVITINIB	measurement	HINFP	-1.5452779133213348
DOVITINIB	measurement	NR2F2	1.5282170028210837
DOVITINIB	measurement	GATA6	1.5116640950835136
DOVITINIB	measurement	FOXO1	-1.4764590753696083
DOVITINIB	measurement	WT1	1.4543741412373306
DOVITINIB	measurement	HBP1	-1.4319465802743314
DOVITINIB	measurement	RXRA	-1.417671859652643
FORETINIB	measurement	HIF1A	-4.728044779287215
FORETINIB	measurement	ATF4	-3.94003909707423
FORETINIB	measurement	ATF3	-3.718118224006856
FORETINIB	measurement	ARNTL	-2.988047462246356
FORETINIB	measurement	EPAS1	-2.87783190394263
FORETINIB	measurement	IKZF1	2.6261382569566427
FORETINIB	measurement	NR1H2	-2.6125872741803224
FORETINIB	measurement	CLOCK	-2.5799046646158557
FORETINIB	measurement	FOXA1	2.5128564093308645
FORETINIB	measurement	GATA2	2.4086833770817377
FORETINIB	measurement	NCOA2	2.345036507624725
FORETINIB	measurement	TAL1	2.3266858946681115
FORETINIB	measurement	MYBL2	2.303122132242245
FORETINIB	measurement	RUNX3	2.2639427690049496
FORETINIB	measurement	E2F2	2.218327145917022
FORETINIB	measurement	NR2C2	2.1897561014746616
FORETINIB	measurement	RXRA	-2.18502651137952
FORETINIB	measurement	HSF1	2.138190210783864
FORETINIB	measurement	RELB	-2.032304384245114
FORETINIB	measurement	IRF1	-2.023021290442642
FORETINIB	measurement	NFE2L2	1.9433929147000355
FORETINIB	measurement	HHEX	1.906127533897471
FORETINIB	measurement	GABPA	1.891090146817448
FORETINIB	measurement	TCF7	1.8752047693466247
FORETINIB	measurement	TBX21	1.8680495445261511
FORETINIB	measurement	SP1	-1.8593600390261793
FORETINIB	measurement	POU5F1	1.8441662677556545
FORETINIB	measurement	FOXL2	-1.8351199741570425
FORETINIB	measurement	NFYA	-1.7872053887507615
FORETINIB	measurement	IRF4	1.7026454317929998
FORETINIB	measurement	REL	-1.6947037382503927
FORETINIB	measurement	MYCN	1.6825302768365198
FORETINIB	measurement	MYC	-1.6768252501099932
FORETINIB	measurement	TP63	1.6554260751223897
FORETINIB	measurement	E2F3	1.6518530874181003
FORETINIB	measurement	SOX2	1.6362359948809693
FORETINIB	measurement	ERG	1.6307992843738195
FORETINIB	measurement	KLF6	1.5957184545016103
FORETINIB	measurement	ARNT	-1.592807129753846
FORETINIB	measurement	SREBF2	-1.5816849650164746
FORETINIB	measurement	RUNX2	1.5778827844178236
FORETINIB	measurement	SPIB	-1.5260161570919335
FORETINIB	measurement	NR2F2	1.491436663992963
FORETINIB	measurement	MXI1	-1.467633304169544
FORETINIB	measurement	SREBF1	-1.44899880582416
FORETINIB	measurement	PROX1	1.4273714473986654
FORETINIB	measurement	FOXA2	1.42569596198617
FORETINIB	measurement	GATA6	1.4243836826430043
FORETINIB	measurement	IRF3	-1.4188631297320864
FORETINIB	measurement	KLF4	1.4140846232652742
GEFITINIB	measurement	FOXA1	4.415334179880937
GEFITINIB	measurement	ATF2	-3.4176463683977665
GEFITINIB	measurement	EGR1	-3.3274834204253545
GEFITINIB	measurement	POU4F2	3.1992415268139878
GEFITINIB	measurement	EPAS1	-3.135159197570483
GEFITINIB	measurement	GATA3	2.944616429534131
GEFITINIB	measurement	POU5F1	2.8346134683737465
GEFITINIB	measurement	JUNB	2.806913100243216
GEFITINIB	measurement	PPARG	-2.7240379222642774
GEFITINIB	measurement	FOXL2	-2.7031711046514024
GEFITINIB	measurement	HIF1A	-2.6310249412964772
GEFITINIB	measurement	SPI1	2.4539828415742413
GEFITINIB	measurement	SMAD5	2.449773942233856
GEFITINIB	measurement	CREB1	-2.407923773117025
GEFITINIB	measurement	ONECUT1	2.3970459346858513
GEFITINIB	measurement	JUN	-2.308355856788368
GEFITINIB	measurement	KMT2A	2.295942526320471
GEFITINIB	measurement	RFX1	-2.256069654934632
GEFITINIB	measurement	MEF2A	2.235938003520062
GEFITINIB	measurement	HIC1	2.2093879559177925
GEFITINIB	measurement	SOX2	2.1757302181180047
GEFITINIB	measurement	SP1	-2.169708954439067
GEFITINIB	measurement	CEBPB	-2.1671565415492124
GEFITINIB	measurement	KLF1	-2.1526064145688495
GEFITINIB	measurement	ETV4	-2.1318371688226376
GEFITINIB	measurement	ZBTB33	2.066454127709611
GEFITINIB	measurement	FOXM1	2.0576709793793935
GEFITINIB	measurement	NFE2L2	1.9980226150965894
GEFITINIB	measurement	ARNTL	-1.9936628289432208
GEFITINIB	measurement	MEIS1	1.980848173106367
GEFITINIB	measurement	BHLHE40	-1.9583326220165929
GEFITINIB	measurement	TEAD1	1.9390483676854928
GEFITINIB	measurement	TCF7L2	1.926583189115994
GEFITINIB	measurement	ETS2	-1.9089752708021286
GEFITINIB	measurement	REL	-1.9037232553300238
GEFITINIB	measurement	IRF1	1.9030663267625332
GEFITINIB	measurement	ETS1	-1.8806591845027998
GEFITINIB	measurement	AHR	1.8699344443540151
GEFITINIB	measurement	ZHX1	1.8616277799514713
GEFITINIB	measurement	PBX3	1.842259050052066
GEFITINIB	measurement	IRF4	1.8211676890179869
GEFITINIB	measurement	MEIS2	1.7937643253153186
GEFITINIB	measurement	ATF7	1.7872569654023118
GEFITINIB	measurement	NR2C2	1.7478061733791581
GEFITINIB	measurement	GATA2	1.7397403147220503
GEFITINIB	measurement	STAT2	1.7157018211058617
GEFITINIB	measurement	FOXK2	1.7019515247706325
GEFITINIB	measurement	NCOA2	1.6830449005535641
GEFITINIB	measurement	NFKB1	-1.6676245072977018
GEFITINIB	measurement	NFE2L1	1.654935037764037
ICOTINIB	measurement	FOXM1	3.255002503058365
ICOTINIB	measurement	MAZ	2.6909607628298144
ICOTINIB	measurement	SREBF2	2.4956069089740676
ICOTINIB	measurement	MNT	2.417202733236407
ICOTINIB	measurement	SREBF1	2.4129653562971636
ICOTINIB	measurement	HBP1	2.362728037515049
ICOTINIB	measurement	RBPJ	2.3612701824178743
ICOTINIB	measurement	MEF2A	2.259086810471716
ICOTINIB	measurement	E2F6	2.2153945814274554
ICOTINIB	measurement	HNF4A	2.2132040562657735
ICOTINIB	measurement	CDX2	2.1782301906028976
ICOTINIB	measurement	TWIST1	-2.138826491281193
ICOTINIB	measurement	TFAP2A	-2.1037942233303757
ICOTINIB	measurement	POU2F1	-2.096474325326357
ICOTINIB	measurement	MYCN	-2.0930187430410827
ICOTINIB	measurement	HNF1B	-2.092288385270948
ICOTINIB	measurement	TBX21	-2.0760356662434276
ICOTINIB	measurement	ELF1	2.0708842999212163
ICOTINIB	measurement	TFAP4	2.0603582228629156
ICOTINIB	measurement	HIF1A	-2.060200543416654
ICOTINIB	measurement	GATA2	1.9114049415674026
ICOTINIB	measurement	MYBL2	1.898954661888521
ICOTINIB	measurement	PPARG	-1.8690085209888716
ICOTINIB	measurement	SP3	-1.8557569004914634
ICOTINIB	measurement	IRF3	1.8501903171541272
ICOTINIB	measurement	JUN	-1.8366779016324548
ICOTINIB	measurement	KLF13	1.8243769776448329
ICOTINIB	measurement	TEAD2	1.7948217529320096
ICOTINIB	measurement	HSF1	1.7901307962252457
ICOTINIB	measurement	ZBTB33	1.7829093752558474
ICOTINIB	measurement	NR2C2	1.775282792005615
ICOTINIB	measurement	MEIS2	-1.7631478835635288
ICOTINIB	measurement	REL	-1.7601733040332783
ICOTINIB	measurement	ARNT	-1.7590895177683863
ICOTINIB	measurement	RELA	-1.732465031585138
ICOTINIB	measurement	CLOCK	-1.7245457450443775
ICOTINIB	measurement	HHEX	1.7170327184242014
ICOTINIB	measurement	ETV4	-1.6900033886880765
ICOTINIB	measurement	ZNF274	-1.6604129090773156
ICOTINIB	measurement	E2F4	1.6398551912717287
ICOTINIB	measurement	SMAD3	1.5704970063466095
ICOTINIB	measurement	SRF	1.5664189203524737
ICOTINIB	measurement	SATB1	1.5417984127066284
ICOTINIB	measurement	SMAD5	-1.5183524554309682
ICOTINIB	measurement	NEUROD1	-1.5168934605372864
ICOTINIB	measurement	NFKB2	-1.5051914522691765
ICOTINIB	measurement	GLI2	1.500897532063272
ICOTINIB	measurement	ESRRA	1.4934668911739157
ICOTINIB	measurement	MBD1	1.4780674002613547
ICOTINIB	measurement	MXI1	-1.455866771904064
IMATINIB	measurement	EGR1	-4.879826013176008
IMATINIB	measurement	IRF3	-3.8264908579036785
IMATINIB	measurement	IRF9	-3.5082387857380337
IMATINIB	measurement	STAT2	-3.458374090277187
IMATINIB	measurement	MYCN	-3.248889873146175
IMATINIB	measurement	SP2	-3.176691536640056
IMATINIB	measurement	NFYA	-3.1187537292412024
IMATINIB	measurement	PAX5	-3.022925703352728
IMATINIB	measurement	RARA	-2.9839880435499793
IMATINIB	measurement	HNF4A	-2.8872511096689744
IMATINIB	measurement	MAZ	-2.8349487563499483
IMATINIB	measurement	KLF5	-2.7204242925917046
IMATINIB	measurement	NR2F1	-2.6952397277159306
IMATINIB	measurement	STAT5A	-2.6285406950459147
IMATINIB	measurement	JUN	2.6162080379263983
IMATINIB	measurement	YY1	-2.592485457250637
IMATINIB	measurement	SREBF2	-2.5388515686159465
IMATINIB	measurement	TCF4	2.3691061499999884
IMATINIB	measurement	MXI1	-2.364190456141946
IMATINIB	measurement	PRDM1	2.316143602616663
IMATINIB	measurement	KLF1	-2.3026001074717093
IMATINIB	measurement	TFAP4	-2.200792758190498
IMATINIB	measurement	EPAS1	-2.164184997995258
IMATINIB	measurement	RFX5	-2.115445089555807
IMATINIB	measurement	NR2F6	-2.1151436015397476
IMATINIB	measurement	MNT	-2.058659200520269
IMATINIB	measurement	ERG	2.032443393364496
IMATINIB	measurement	IRF1	-1.9645538390382238
IMATINIB	measurement	SMAD4	1.9475314641151535
IMATINIB	measurement	SP4	-1.945237392176849
IMATINIB	measurement	RFX1	-1.9165801343382325
IMATINIB	measurement	BACH1	-1.7961696658154502
IMATINIB	measurement	TCF3	-1.7822273283548085
IMATINIB	measurement	MYC	1.7318961362099552
IMATINIB	measurement	SMAD3	1.6845404677035734
IMATINIB	measurement	ESR1	-1.6670185466673113
IMATINIB	measurement	KLF6	-1.6552223606688308
IMATINIB	measurement	E2F4	-1.644725413569544
IMATINIB	measurement	PBX3	-1.640180387648758
IMATINIB	measurement	CTCF	-1.6399179690711465
IMATINIB	measurement	MAFK	-1.5885637429210908
IMATINIB	measurement	NRF1	-1.5280042459755705
IMATINIB	measurement	USF2	-1.5211217405601611
IMATINIB	measurement	ZEB1	-1.4930743799510766
IMATINIB	measurement	TEAD4	-1.4798458900341638
IMATINIB	measurement	RELB	-1.46173388191847
IMATINIB	measurement	NCOA1	1.4546180738565686
IMATINIB	measurement	STAT1	-1.415790459887188
IMATINIB	measurement	ELK1	1.4008544498036546
IMATINIB	measurement	OTX2	-1.3902786788351211
KW2449	measurement	HIF1A	-3.795560912984177
KW2449	measurement	EGR1	-3.442804400289959
KW2449	measurement	STAT1	-3.4174584831675086
KW2449	measurement	ESR1	-3.146299332092121
KW2449	measurement	EPAS1	-3.1419232343565526
KW2449	measurement	POU2F1	-3.1257669524129654
KW2449	measurement	STAT3	-3.0840305023031602
KW2449	measurement	ATF4	-2.98280600827729
KW2449	measurement	OTX2	-2.715874731695361
KW2449	measurement	ONECUT1	-2.710283486202675
KW2449	measurement	FOXK2	-2.582509677608491
KW2449	measurement	IRF2	-2.5576048440907595
KW2449	measurement	FOXA1	-2.5564162280859453
KW2449	measurement	AR	-2.5261143445226204
KW2449	measurement	GATA2	-2.5253184918232856
KW2449	measurement	ATF6	-2.4202746261662833
KW2449	measurement	POU4F2	-2.4086175040380633
KW2449	measurement	BHLHE40	-2.3691484794412845
KW2449	measurement	ARNTL	-2.280527281217808
KW2449	measurement	SPI1	-2.276072813064874
KW2449	measurement	TAL1	-2.2691105204706923
KW2449	measurement	GATA3	-2.2023569980434585
KW2449	measurement	CREM	-2.1965813411256776
KW2449	measurement	SATB1	-2.1938612100016828
KW2449	measurement	FOS	-2.157455012792023
KW2449	measurement	STAT5A	-2.1439537115664824
KW2449	measurement	STAT5B	-2.137694718827143
KW2449	measurement	SP3	-2.1086269886362126
KW2449	measurement	EBF1	-2.049012830870716
KW2449	measurement	FOXO1	-2.0373182215249277
KW2449	measurement	FOXA2	-2.0268811682917813
KW2449	measurement	BCL6	-2.0181918797062823
KW2449	measurement	RARA	-2.0094841676115434
KW2449	measurement	MYOD1	-1.9838893543403873
KW2449	measurement	NR2F1	-1.906615229508005
KW2449	measurement	ELF3	1.8936175980879253
KW2449	measurement	NCOA3	-1.8754712401796627
KW2449	measurement	SOX2	-1.8364708303356747
KW2449	measurement	SMAD4	1.8330872284698023
KW2449	measurement	CTCF	-1.8016718030767975
KW2449	measurement	PGR	-1.7823822691651294
KW2449	measurement	ARNT	-1.7819270871021395
KW2449	measurement	ETV1	-1.7598277850653905
KW2449	measurement	NEUROD1	1.7385346359764595
KW2449	measurement	SNAI1	1.724593369285759
KW2449	measurement	KMT2A	-1.723290016490476
KW2449	measurement	FOXO4	-1.6601690595641243
KW2449	measurement	TP53	-1.6592058268269851
KW2449	measurement	ASCL1	-1.6428864045968135
KW2449	measurement	SREBF1	-1.6318461248489873
LAPATINIB	measurement	SREBF1	4.780816335324584
LAPATINIB	measurement	SREBF2	4.675610692335106
LAPATINIB	measurement	STAT1	-3.5144195262452427
LAPATINIB	measurement	HIF1A	-3.1926281192448074
LAPATINIB	measurement	RUNX2	3.1235224164311073
LAPATINIB	measurement	EPAS1	-3.005743974312057
LAPATINIB	measurement	E2F4	-2.904223798811197
LAPATINIB	measurement	RFX1	-2.771904651437016
LAPATINIB	measurement	BHLHE40	-2.620878636054326
LAPATINIB	measurement	RFX5	-2.6069091996217924
LAPATINIB	measurement	ARNTL	-2.5357523736140744
LAPATINIB	measurement	RXRA	-2.3603247196690833
LAPATINIB	measurement	EGR1	-2.351909974553435
LAPATINIB	measurement	ZEB1	-2.294048627466132
LAPATINIB	measurement	KMT2A	-2.2668189122267073
LAPATINIB	measurement	NFYA	-2.2402447392088334
LAPATINIB	measurement	IRF9	-2.2195251076495754
LAPATINIB	measurement	E2F3	-2.170076901635393
LAPATINIB	measurement	HSF1	2.125208888955611
LAPATINIB	measurement	CREB1	-2.1049778412991915
LAPATINIB	measurement	CEBPA	2.082609500581139
LAPATINIB	measurement	ATF3	-2.0755539366280344
LAPATINIB	measurement	BCL6	-2.0713260893897565
LAPATINIB	measurement	STAT2	-2.0381194200634187
LAPATINIB	measurement	IRF2	-1.9892976747310267
LAPATINIB	measurement	GABPA	-1.9470156966918863
LAPATINIB	measurement	ETS1	-1.9393334649908216
LAPATINIB	measurement	ZBTB33	-1.924582326496039
LAPATINIB	measurement	MNT	-1.913804456006942
LAPATINIB	measurement	SRF	-1.905342688897635
LAPATINIB	measurement	ZHX1	-1.8791447320426815
LAPATINIB	measurement	POU2F2	-1.8084196511114305
LAPATINIB	measurement	ELF1	-1.8008915274162496
LAPATINIB	measurement	CREM	-1.7948575756136993
LAPATINIB	measurement	ATF4	-1.79210290946783
LAPATINIB	measurement	TCF4	1.7781939553572055
LAPATINIB	measurement	PKNOX1	-1.7649337423795661
LAPATINIB	measurement	E2F2	-1.7418135254506883
LAPATINIB	measurement	PPARG	-1.7359509835865556
LAPATINIB	measurement	PAX5	-1.721079719380932
LAPATINIB	measurement	NFE2L2	1.717745924355205
LAPATINIB	measurement	SPIB	1.607874103053186
LAPATINIB	measurement	TP73	1.5771803393601804
LAPATINIB	measurement	CTCF	-1.5335652665187647
LAPATINIB	measurement	HOXA9	1.4763399080668616
LAPATINIB	measurement	ETS2	-1.4572694405751034
LAPATINIB	measurement	TWIST1	1.419136880903239
LAPATINIB	measurement	MEF2B	1.4188045953978767
LAPATINIB	measurement	E2F1	-1.3748990893129718
LAPATINIB	measurement	TP63	1.3550870856352422
LINIFANIB	measurement	FOXA1	4.657353591436934
LINIFANIB	measurement	GATA2	4.39444022930294
LINIFANIB	measurement	HNF1B	4.192322706237155
LINIFANIB	measurement	SOX2	4.148374180916274
LINIFANIB	measurement	HIF1A	-4.079952575767417
LINIFANIB	measurement	GATA3	3.6761493707862183
LINIFANIB	measurement	NFYA	-3.5641492690967436
LINIFANIB	measurement	SRF	3.506752505572141
LINIFANIB	measurement	EPAS1	-3.338759485469076
LINIFANIB	measurement	TEAD1	3.2103039587271893
LINIFANIB	measurement	RUNX2	3.1407736845350227
LINIFANIB	measurement	ATF4	-3.112624786528369
LINIFANIB	measurement	GABPA	3.0555491175411587
LINIFANIB	measurement	TCF4	3.0401000523647537
LINIFANIB	measurement	FOXM1	3.0237669892393244
LINIFANIB	measurement	IRF3	-2.829902955512962
LINIFANIB	measurement	MYCN	2.755430877607423
LINIFANIB	measurement	IRF4	2.719631652944794
LINIFANIB	measurement	TAL1	2.6490162509657686
LINIFANIB	measurement	MEF2A	2.4904523599886716
LINIFANIB	measurement	ERG	2.4794666866876516
LINIFANIB	measurement	POU4F2	2.431725496979199
LINIFANIB	measurement	RUNX1	2.414813863984073
LINIFANIB	measurement	PGR	2.305144189625285
LINIFANIB	measurement	NR2F2	2.2104451726641714
LINIFANIB	measurement	STAT2	-2.1847833119112727
LINIFANIB	measurement	TFAP4	2.1392572819728004
LINIFANIB	measurement	CEBPA	2.135464357011698
LINIFANIB	measurement	E2F1	2.127758012601722
LINIFANIB	measurement	LYL1	-2.0847633898983178
LINIFANIB	measurement	AR	-2.0590119394498005
LINIFANIB	measurement	MITF	1.9942523182907461
LINIFANIB	measurement	GATA6	1.9564282957568968
LINIFANIB	measurement	RARA	-1.9337942643055155
LINIFANIB	measurement	SMAD3	1.914692047534681
LINIFANIB	measurement	SREBF2	-1.8761733825810676
LINIFANIB	measurement	IRF1	-1.8625790308569294
LINIFANIB	measurement	MNT	-1.822872361568909
LINIFANIB	measurement	BCL6	1.8208817715297816
LINIFANIB	measurement	NR4A1	1.8014354333609675
LINIFANIB	measurement	JUNB	1.7964236693396192
LINIFANIB	measurement	AHR	1.7690311708105646
LINIFANIB	measurement	ZEB2	1.768829516540157
LINIFANIB	measurement	NCOA3	1.763591640632446
LINIFANIB	measurement	ARNTL	-1.717111141079585
LINIFANIB	measurement	MEIS1	1.7102157807568306
LINIFANIB	measurement	TCF3	-1.7078540989390663
LINIFANIB	measurement	FOXL2	-1.7061912725068933
LINIFANIB	measurement	PPARG	-1.6852522540992607
LINIFANIB	measurement	STAT4	1.6763517147746
MGCD265	measurement	MBD1	4.788041488963826
MGCD265	measurement	SREBF1	4.3137355585711745
MGCD265	measurement	SREBF2	3.564856946342895
MGCD265	measurement	SRF	3.48582499075273
MGCD265	measurement	HOXA9	-2.900062582560246
MGCD265	measurement	IRF3	2.759927458995709
MGCD265	measurement	IRF2	-2.6550538725439123
MGCD265	measurement	SP4	2.5945706587489528
MGCD265	measurement	MAZ	2.5190663589273568
MGCD265	measurement	POU2F1	-2.48898125227983
MGCD265	measurement	FOXA1	-2.4681212312510654
MGCD265	measurement	ZEB1	2.430580603566827
MGCD265	measurement	CTCF	2.4159093867564696
MGCD265	measurement	CDX2	2.3249513975494427
MGCD265	measurement	HSF1	2.2959470213719917
MGCD265	measurement	ESR1	2.2799208200028396
MGCD265	measurement	SOX9	2.2751158092037205
MGCD265	measurement	NCOA3	-2.261461784298401
MGCD265	measurement	E2F1	-2.24009151413174
